artist,rank,count,first
Ten Tonnes,7,4,<= 2019
Ten Tonnes,5,4,<= 2019
Ten Tonnes,5,4,<= 2019
Ten Tonnes,5,4,<= 2019
Frank Carter and the Rattlesnakes,4,4,<= 2019
Frank Carter and the Rattlesnakes,1,4,<= 2019
Frank Carter and the Rattlesnakes,2,4,<= 2019
Frank Carter and the Rattlesnakes,1,4,<= 2019
Fekky,6,4,<= 2019
Fekky,6,4,<= 2019
Fekky,6,4,<= 2019
Fekky,6,4,<= 2019
Blossoms,5,4,<= 2019
Blossoms,2,4,<= 2019
Blossoms,1,4,<= 2019
Blossoms,1,4,<= 2019
